Order ID,Order Date,Year,Month,Quarter,Customer Type,Region,Country,City,Category,Sub-Category,Product Name,Unit Price,Quantity,Gross Sales,Discount %,Discount Amount,Sales Revenue,Unit Cost,Total Cost,Profit,Profit Margin %,Payment Method,Order Status
ORD-2026-02134,2024-09-20,2024,2024-09,2024-Q3,Small Business,Latin America,Mexico,Guadalajara,Furniture,Desks & Tables,Modular Conference Table 8-Person,1321.59,9,11894.31,0.0,0.0,11894.31,788.69,7098.21,4796.1,40.32,Direct Invoice,Delivered
ORD-2026-03336,2024-09-21,2024,2024-09,2024-Q3,Consumer,Asia Pacific,Australia,Melbourne,Electronics,Smartphones,Apex Lite Smartphone 128GB,483.86,2,967.72,0.0,0.0,967.72,314.72,629.44,338.28,34.96,Credit Card,Delivered
ORD-2026-04741,2024-09-21,2024,2024-09,2024-Q3,Corporate,Europe,United Kingdom,London,Furniture,Chairs & Seating,Luxury Leather Executive Recliner,669.09,12,8029.08,15.0,1204.36,6824.72,365.4,4384.8,2439.92,35.75,PayPal,Delivered
ORD-2026-01654,2024-09-21,2024,2024-09,2024-Q3,Small Business,Europe,Germany,Frankfurt,Electronics,Monitors & Displays,Curved Gaming Monitor 27-inch,401.4,9,3612.6,0.0,0.0,3612.6,216.55,1948.95,1663.65,46.05,Bank Transfer,Processing
ORD-2025-04510,2024-09-22,2024,2024-09,2024-Q3,Consumer,Asia Pacific,Japan,Tokyo,Electronics,Laptops & Computers,Gaming Titan Desktop PC,2516.83,1,2516.83,0.0,0.0,2516.83,1483.33,1483.33,1033.5,41.06,Direct Invoice,Cancelled
ORD-2026-00189,2024-09-22,2024,2024-09,2024-Q3,Corporate,Asia Pacific,Australia,Sydney,Apparel & Merchandise,Corporate Apparel,Branded Tech Backpack,76.97,4,307.88,10.0,30.79,277.09,28.56,114.24,162.85,58.77,Credit Card,Delivered
ORD-2026-04549,2024-09-23,2024,2024-09,2024-Q3,Small Business,Europe,Germany,Frankfurt,Electronics,Smartphones,Apex Lite Smartphone 128GB,509.21,8,4073.68,5.0,203.68,3870.0,326.5,2612.0,1258.0,32.51,Direct Invoice,Delivered
ORD-2024-01255,2024-09-23,2024,2024-09,2024-Q3,Small Business,Europe,Germany,Frankfurt,Electronics,Laptops & Computers,SlimBook Air 13-inch,1123.43,6,6740.58,0.0,0.0,6740.58,658.88,3953.28,2787.3,41.35,Bank Transfer,Delivered
ORD-2025-01779,2024-09-23,2024,2024-09,2024-Q3,Small Business,North America,Canada,Montreal,Office Supplies,Paper & Printing,Premium Copy Paper A4 Box,38.66,1,38.66,5.0,1.93,36.73,12.6,12.6,24.13,65.7,Bank Transfer,Cancelled
ORD-2024-02074,2024-09-24,2024,2024-09,2024-Q3,Corporate,Middle East & Africa,South Africa,Cape Town,Apparel & Merchandise,Corporate Apparel,Weather-Proof Softshell Jacket,118.72,18,2136.96,20.0,427.39,1709.57,47.22,849.96,859.61,50.28,Direct Invoice,Delivered
ORD-2026-03550,2024-09-24,2024,2024-09,2024-Q3,Small Business,North America,United States,Seattle,Software & Cloud Services,SaaS Licenses,CyberSecurity Shield Pro Annual,875.65,2,1751.3,5.0,87.56,1663.74,199.09,398.18,1265.56,76.07,Bank Transfer,Shipped
ORD-2026-04166,2024-09-24,2024,2024-09,2024-Q3,Consumer,Middle East & Africa,South Africa,Cape Town,Apparel & Merchandise,Corporate Apparel,Branded Tech Backpack,73.86,1,73.86,5.0,3.69,70.17,26.22,26.22,43.95,62.63,Credit Card,Delivered
ORD-2025-04565,2024-09-24,2024,2024-09,2024-Q3,Corporate,Asia Pacific,Japan,Osaka,Apparel & Merchandise,Corporate Apparel,Branded Tech Backpack,77.46,16,1239.36,10.0,123.94,1115.42,30.36,485.76,629.66,56.45,Direct Invoice,Cancelled
ORD-2026-01608,2024-09-24,2024,2024-09,2024-Q3,Corporate,North America,United States,Chicago,Office Supplies,Paper & Printing,Premium Copy Paper A4 Box,40.29,4,161.16,10.0,16.12,145.04,13.87,55.48,89.56,61.75,Bank Transfer,Delivered
ORD-2025-03716,2024-09-24,2024,2024-09,2024-Q3,Corporate,Europe,Germany,Munich,Apparel & Merchandise,Corporate Apparel,Embroidered Polo Shirt Pack,87.89,13,1142.57,10.0,114.26,1028.31,31.36,407.68,620.63,60.35,Direct Invoice,Cancelled
ORD-2026-02627,2024-09-24,2024,2024-09,2024-Q3,Consumer,North America,United States,Los Angeles,Office Supplies,Storage & Filing,Portable External SSD 2TB,165.96,1,165.96,5.0,8.3,157.66,91.16,91.16,66.5,42.18,PayPal,Processing
ORD-2025-00737,2024-09-24,2024,2024-09,2024-Q3,Consumer,Latin America,Mexico,Guadalajara,Electronics,Monitors & Displays,Curved Gaming Monitor 27-inch,415.43,2,830.86,0.0,0.0,830.86,216.88,433.76,397.1,47.79,Direct Invoice,Cancelled
ORD-2026-01215,2024-09-25,2024,2024-09,2024-Q3,Small Business,Asia Pacific,Japan,Tokyo,Furniture,Chairs & Seating,Task Mesh Office Chair,196.01,7,1372.07,10.0,137.21,1234.86,94.85,663.95,570.91,46.23,Bank Transfer,Shipped
ORD-2025-01143,2024-09-25,2024,2024-09,2024-Q3,Small Business,Asia Pacific,Japan,Tokyo,Electronics,Audio & Wearables,Acoustic Studio Earbuds,154.33,8,1234.64,0.0,0.0,1234.64,62.08,496.64,738.0,59.77,Direct Invoice,Delivered
ORD-2025-03255,2024-09-25,2024,2024-09,2024-Q3,Consumer,Europe,Germany,Berlin,Software & Cloud Services,SaaS Licenses,Business Analytics Suite (Per User),521.52,2,1043.04,0.0,0.0,1043.04,77.89,155.78,887.26,85.06,PayPal,Shipped
ORD-2026-02323,2024-09-25,2024,2024-09,2024-Q3,Corporate,North America,Canada,Vancouver,Apparel & Merchandise,Corporate Apparel,Embroidered Polo Shirt Pack,85.28,18,1535.04,5.0,76.75,1458.29,29.5,531.0,927.29,63.59,PayPal,Delivered
ORD-2025-01978,2024-09-26,2024,2024-09,2024-Q3,Corporate,Europe,France,Lyon,Office Supplies,Storage & Filing,Portable External SSD 2TB,153.92,10,1539.2,15.0,230.88,1308.32,84.95,849.5,458.82,35.07,Bank Transfer,Delivered
ORD-2026-02697,2024-09-26,2024,2024-09,2024-Q3,Small Business,Latin America,Mexico,Guadalajara,Software & Cloud Services,SaaS Licenses,Business Analytics Suite (Per User),480.7,7,3364.9,5.0,168.25,3196.65,73.66,515.62,2681.03,83.87,Direct Invoice,Delivered
ORD-2026-03406,2024-09-26,2024,2024-09,2024-Q3,Consumer,Middle East & Africa,South Africa,Johannesburg,Office Supplies,Paper & Printing,Premium Copy Paper A4 Box,41.87,2,83.74,0.0,0.0,83.74,13.91,27.82,55.92,66.78,Bank Transfer,Delivered
ORD-2024-03792,2024-09-26,2024,2024-09,2024-Q3,Corporate,Latin America,Mexico,Mexico City,Office Supplies,Paper & Printing,Premium Copy Paper A4 Box,39.89,19,757.91,5.0,37.9,720.01,13.01,247.19,472.82,65.67,PayPal,Delivered
ORD-2025-03174,2024-09-26,2024,2024-09,2024-Q3,Corporate,North America,Canada,Vancouver,Electronics,Audio & Wearables,Noise-Canceling Wireless Headphones,249.13,5,1245.65,5.0,62.28,1183.37,116.48,582.4,600.97,50.78,Bank Transfer,Cancelled
ORD-2024-01593,2024-09-26,2024,2024-09,2024-Q3,Small Business,North America,United States,Houston,Apparel & Merchandise,Corporate Apparel,Embroidered Polo Shirt Pack,88.66,2,177.32,10.0,17.73,159.59,29.88,59.76,99.83,62.55,PayPal,Delivered
ORD-2024-01468,2024-09-26,2024,2024-09,2024-Q3,Consumer,North America,Canada,Vancouver,Electronics,Monitors & Displays,Curved Gaming Monitor 27-inch,387.59,4,1550.36,0.0,0.0,1550.36,190.6,762.4,787.96,50.82,Credit Card,Cancelled
ORD-2024-03644,2024-09-26,2024,2024-09,2024-Q3,Small Business,North America,United States,Los Angeles,Electronics,Smartphones,Vanguard Ultra Phone,1206.79,8,9654.32,0.0,0.0,9654.32,691.4,5531.2,4123.12,42.71,PayPal,Processing
ORD-2026-00845,2024-09-26,2024,2024-09,2024-Q3,Corporate,Middle East & Africa,South Africa,Cape Town,Apparel & Merchandise,Corporate Apparel,Weather-Proof Softshell Jacket,124.25,3,372.75,10.0,37.27,335.48,46.06,138.18,197.3,58.81,Bank Transfer,Shipped
ORD-2024-03349,2024-09-26,2024,2024-09,2024-Q3,Corporate,Latin America,Mexico,Mexico City,Office Supplies,Paper & Printing,Premium Copy Paper A4 Box,41.01,8,328.08,10.0,32.81,295.27,13.71,109.68,185.59,62.85,Bank Transfer,Delivered
ORD-2026-02730,2024-09-27,2024,2024-09,2024-Q3,Corporate,Europe,France,Lyon,Electronics,Laptops & Computers,SlimBook Air 13-inch,1127.92,23,25942.16,5.0,1297.11,24645.05,684.81,15750.63,8894.42,36.09,Bank Transfer,Cancelled
ORD-2026-02797,2024-09-27,2024,2024-09,2024-Q3,Small Business,Latin America,Mexico,Guadalajara,Furniture,Desks & Tables,Compact Home Office Writing Desk,220.72,7,1545.04,5.0,77.25,1467.79,105.84,740.88,726.91,49.52,Bank Transfer,Cancelled
ORD-2026-04873,2024-09-28,2024,2024-09,2024-Q3,Consumer,Europe,Germany,Berlin,Furniture,Chairs & Seating,Luxury Leather Executive Recliner,707.12,3,2121.36,0.0,0.0,2121.36,380.01,1140.03,981.33,46.26,Bank Transfer,Processing
ORD-2024-02293,2024-09-28,2024,2024-09,2024-Q3,Small Business,North America,Canada,Montreal,Apparel & Merchandise,Corporate Apparel,Weather-Proof Softshell Jacket,125.88,9,1132.92,5.0,56.65,1076.27,47.16,424.44,651.83,60.56,Credit Card,Shipped
ORD-2024-03332,2024-09-28,2024,2024-09,2024-Q3,Consumer,Europe,United Kingdom,London,Software & Cloud Services,SaaS Licenses,Enterprise ERP Annual License,3661.63,1,3661.63,0.0,0.0,3661.63,700.01,700.01,2961.62,80.88,Credit Card,Cancelled
ORD-2024-00924,2024-09-29,2024,2024-09,2024-Q3,Consumer,North America,United States,Chicago,Software & Cloud Services,SaaS Licenses,CyberSecurity Shield Pro Annual,865.06,4,3460.24,0.0,0.0,3460.24,196.85,787.4,2672.84,77.24,Direct Invoice,Processing
ORD-2024-04118,2024-09-29,2024,2024-09,2024-Q3,Corporate,Europe,Germany,Munich,Apparel & Merchandise,Corporate Apparel,Weather-Proof Softshell Jacket,125.64,8,1005.12,5.0,50.26,954.86,48.22,385.76,569.1,59.6,PayPal,Shipped
ORD-2025-04078,2024-09-29,2024,2024-09,2024-Q3,Consumer,Middle East & Africa,UAE,Dubai,Office Supplies,Storage & Filing,Heavy-Duty Filing Cabinet 3-Drawer,191.75,1,191.75,0.0,0.0,191.75,97.06,97.06,94.69,49.38,Credit Card,Delivered
ORD-2026-01177,2024-09-29,2024,2024-09,2024-Q3,Small Business,Europe,Germany,Munich,Software & Cloud Services,SaaS Licenses,Enterprise ERP Annual License,3620.11,2,7240.22,10.0,724.02,6516.2,686.03,1372.06,5144.14,78.94,Direct Invoice,Delivered
ORD-2025-02399,2024-09-30,2024,2024-09,2024-Q3,Consumer,Middle East & Africa,South Africa,Johannesburg,Furniture,Desks & Tables,Modular Conference Table 8-Person,1308.9,4,5235.6,0.0,0.0,5235.6,724.28,2897.12,2338.48,44.66,PayPal,Delivered
ORD-2025-01614,2024-09-30,2024,2024-09,2024-Q3,Corporate,Asia Pacific,Singapore,Singapore,Apparel & Merchandise,Corporate Apparel,Branded Tech Backpack,76.09,9,684.81,20.0,136.96,547.85,26.79,241.11,306.74,55.99,Direct Invoice,Delivered
ORD-2024-00987,2024-10-01,2024,2024-10,2024-Q4,Small Business,Europe,Germany,Berlin,Apparel & Merchandise,Corporate Apparel,Branded Tech Backpack,75.6,8,604.8,12.0,72.58,532.22,27.63,221.04,311.18,58.47,PayPal,Cancelled
ORD-2025-03287,2024-10-01,2024,2024-10,2024-Q4,Consumer,Europe,Germany,Munich,Electronics,Monitors & Displays,Curved Gaming Monitor 27-inch,390.59,2,781.18,0.0,0.0,781.18,192.47,384.94,396.24,50.72,Credit Card,Shipped
ORD-2025-01649,2024-10-01,2024,2024-10,2024-Q4,Consumer,Asia Pacific,India,Bangalore,Electronics,Audio & Wearables,Noise-Canceling Wireless Headphones,241.79,3,725.37,0.0,0.0,725.37,113.13,339.39,385.98,53.21,Bank Transfer,Processing
ORD-2024-01015,2024-10-01,2024,2024-10,2024-Q4,Consumer,Latin America,Mexico,Guadalajara,Office Supplies,Storage & Filing,Heavy-Duty Filing Cabinet 3-Drawer,194.16,4,776.64,0.0,0.0,776.64,92.13,368.52,408.12,52.55,Direct Invoice,Delivered
ORD-2024-01290,2024-10-02,2024,2024-10,2024-Q4,Small Business,Middle East & Africa,South Africa,Cape Town,Electronics,Monitors & Displays,Curved Gaming Monitor 27-inch,386.39,8,3091.12,0.0,0.0,3091.12,203.58,1628.64,1462.48,47.31,Bank Transfer,Cancelled
ORD-2026-03853,2024-10-02,2024,2024-10,2024-Q4,Consumer,North America,United States,Los Angeles,Furniture,Desks & Tables,Electric Dual-Motor Standing Desk,603.95,4,2415.8,5.0,120.79,2295.01,312.6,1250.4,1044.61,45.52,PayPal,Shipped
ORD-2026-04947,2024-10-02,2024,2024-10,2024-Q4,Consumer,Latin America,Mexico,Mexico City,Office Supplies,Storage & Filing,Portable External SSD 2TB,158.21,1,158.21,5.0,7.91,150.3,83.88,83.88,66.42,44.19,Credit Card,Shipped
ORD-2025-00281,2024-10-03,2024,2024-10,2024-Q4,Consumer,Asia Pacific,Singapore,Singapore,Apparel & Merchandise,Corporate Apparel,Weather-Proof Softshell Jacket,120.15,1,120.15,0.0,0.0,120.15,45.54,45.54,74.61,62.1,Credit Card,Delivered
ORD-2026-04228,2024-10-03,2024,2024-10,2024-Q4,Corporate,Asia Pacific,India,Bangalore,Office Supplies,Desk Accessories,Dual Monitor Arm Stand,79.57,16,1273.12,0.0,0.0,1273.12,28.49,455.84,817.28,64.2,PayPal,Delivered
ORD-2026-04502,2024-10-03,2024,2024-10,2024-Q4,Consumer,Asia Pacific,India,Mumbai,Office Supplies,Paper & Printing,Premium Copy Paper A4 Box,39.49,1,39.49,0.0,0.0,39.49,12.74,12.74,26.75,67.74,Credit Card,Delivered
ORD-2026-04548,2024-10-03,2024,2024-10,2024-Q4,Consumer,Europe,France,Paris,Furniture,Desks & Tables,Electric Dual-Motor Standing Desk,617.36,2,1234.72,0.0,0.0,1234.72,315.25,630.5,604.22,48.94,Credit Card,Cancelled
ORD-2024-00228,2024-10-03,2024,2024-10,2024-Q4,Small Business,Latin America,Brazil,São Paulo,Software & Cloud Services,SaaS Licenses,CyberSecurity Shield Pro Annual,924.79,7,6473.53,0.0,0.0,6473.53,205.38,1437.66,5035.87,77.79,Direct Invoice,Processing
ORD-2026-00815,2024-10-03,2024,2024-10,2024-Q4,Small Business,Europe,United Kingdom,Manchester,Furniture,Desks & Tables,Compact Home Office Writing Desk,235.0,1,235.0,10.0,23.5,211.5,106.82,106.82,104.68,49.49,Bank Transfer,Delivered
ORD-2025-02733,2024-10-03,2024,2024-10,2024-Q4,Corporate,Europe,France,Paris,Office Supplies,Storage & Filing,Portable External SSD 2TB,158.53,14,2219.42,5.0,110.97,2108.45,84.52,1183.28,925.17,43.88,Credit Card,Cancelled
ORD-2025-02286,2024-10-04,2024,2024-10,2024-Q4,Consumer,Europe,United Kingdom,London,Electronics,Monitors & Displays,4K UltraWide Monitor 34-inch,641.96,1,641.96,0.0,0.0,641.96,346.64,346.64,295.32,46.0,Direct Invoice,Delivered
ORD-2026-04054,2024-10-04,2024,2024-10,2024-Q4,Small Business,North America,United States,Los Angeles,Software & Cloud Services,SaaS Licenses,Cloud Backup & Storage Enterprise,287.39,7,2011.73,0.0,0.0,2011.73,49.25,344.75,1666.98,82.86,Credit Card,Delivered
ORD-2025-02728,2024-10-04,2024,2024-10,2024-Q4,Consumer,Europe,Germany,Frankfurt,Electronics,Monitors & Displays,Curved Gaming Monitor 27-inch,412.81,1,412.81,5.0,20.64,392.17,208.54,208.54,183.63,46.82,Credit Card,Delivered
ORD-2025-00031,2024-10-04,2024,2024-10,2024-Q4,Corporate,Middle East & Africa,South Africa,Cape Town,Apparel & Merchandise,Corporate Apparel,Branded Tech Backpack,72.71,7,508.97,10.0,50.9,458.07,26.43,185.01,273.06,59.61,PayPal,Delivered
ORD-2026-04838,2024-10-05,2024,2024-10,2024-Q4,Small Business,Europe,United Kingdom,London,Software & Cloud Services,SaaS Licenses,Business Analytics Suite (Per User),478.3,2,956.6,0.0,0.0,956.6,66.13,132.26,824.34,86.17,Credit Card,Delivered
ORD-2026-04079,2024-10-05,2024,2024-10,2024-Q4,Corporate,North America,Canada,Vancouver,Furniture,Chairs & Seating,Task Mesh Office Chair,206.77,15,3101.55,5.0,155.08,2946.47,97.74,1466.1,1480.37,50.24,PayPal,Processing
ORD-2026-03347,2024-10-06,2024,2024-10,2024-Q4,Consumer,Middle East & Africa,UAE,Abu Dhabi,Apparel & Merchandise,Corporate Apparel,Embroidered Polo Shirt Pack,85.08,2,170.16,0.0,0.0,170.16,31.25,62.5,107.66,63.27,Credit Card,Delivered
ORD-2024-00514,2024-10-06,2024,2024-10,2024-Q4,Small Business,Europe,Germany,Berlin,Software & Cloud Services,SaaS Licenses,Cloud Backup & Storage Enterprise,311.87,2,623.74,0.0,0.0,623.74,54.93,109.86,513.88,82.39,Direct Invoice,Processing
ORD-2025-01460,2024-10-06,2024,2024-10,2024-Q4,Small Business,Asia Pacific,Australia,Melbourne,Apparel & Merchandise,Corporate Apparel,Weather-Proof Softshell Jacket,117.35,2,234.7,0.0,0.0,234.7,48.52,97.04,137.66,58.65,PayPal,Delivered
ORD-2024-03956,2024-10-06,2024,2024-10,2024-Q4,Small Business,Middle East & Africa,UAE,Dubai,Apparel & Merchandise,Corporate Apparel,Embroidered Polo Shirt Pack,86.5,9,778.5,0.0,0.0,778.5,28.33,254.97,523.53,67.25,PayPal,Cancelled
ORD-2025-01769,2024-10-06,2024,2024-10,2024-Q4,Small Business,Asia Pacific,India,Mumbai,Software & Cloud Services,SaaS Licenses,Enterprise ERP Annual License,3634.97,10,36349.7,0.0,0.0,36349.7,681.46,6814.6,29535.1,81.25,Credit Card,Processing
ORD-2025-00795,2024-10-06,2024,2024-10,2024-Q4,Consumer,Asia Pacific,Australia,Melbourne,Furniture,Chairs & Seating,Task Mesh Office Chair,194.72,3,584.16,0.0,0.0,584.16,99.14,297.42,286.74,49.09,Credit Card,Cancelled
ORD-2024-00156,2024-10-06,2024,2024-10,2024-Q4,Consumer,Asia Pacific,Japan,Tokyo,Office Supplies,Desk Accessories,LED Desk Lamp with Wireless Charging,57.35,4,229.4,0.0,0.0,229.4,23.13,92.52,136.88,59.67,Credit Card,Delivered
ORD-2026-04799,2024-10-07,2024,2024-10,2024-Q4,Corporate,Asia Pacific,Australia,Sydney,Electronics,Audio & Wearables,Acoustic Studio Earbuds,151.58,9,1364.22,5.0,68.21,1296.01,57.57,518.13,777.88,60.02,Credit Card,Delivered
ORD-2025-03215,2024-10-07,2024,2024-10,2024-Q4,Consumer,North America,United States,Chicago,Furniture,Desks & Tables,Electric Dual-Motor Standing Desk,608.93,1,608.93,0.0,0.0,608.93,314.0,314.0,294.93,48.43,Credit Card,Cancelled
ORD-2024-01036,2024-10-07,2024,2024-10,2024-Q4,Corporate,Middle East & Africa,South Africa,Johannesburg,Electronics,Monitors & Displays,4K UltraWide Monitor 34-inch,657.89,19,12499.91,0.0,0.0,12499.91,375.5,7134.5,5365.41,42.92,PayPal,Processing
ORD-2025-00393,2024-10-07,2024,2024-10,2024-Q4,Corporate,Asia Pacific,Singapore,Singapore,Electronics,Laptops & Computers,SlimBook Air 13-inch,1090.51,25,27262.75,5.0,1363.14,25899.61,635.78,15894.5,10005.11,38.63,Direct Invoice,Delivered
ORD-2025-01083,2024-10-07,2024,2024-10,2024-Q4,Consumer,North America,United States,New York,Furniture,Chairs & Seating,Task Mesh Office Chair,197.83,1,197.83,0.0,0.0,197.83,101.61,101.61,96.22,48.64,PayPal,Processing
ORD-2026-02430,2024-10-07,2024,2024-10,2024-Q4,Corporate,Latin America,Brazil,Rio de Janeiro,Software & Cloud Services,SaaS Licenses,Enterprise ERP Annual License,3646.57,17,61991.69,15.0,9298.75,52692.94,746.71,12694.07,39998.87,75.91,Bank Transfer,Delivered
ORD-2025-03407,2024-10-08,2024,2024-10,2024-Q4,Consumer,Asia Pacific,Singapore,Singapore,Office Supplies,Paper & Printing,High-Yield Laser Toner Cartridge,117.11,1,117.11,0.0,0.0,117.11,34.83,34.83,82.28,70.26,PayPal,Delivered
ORD-2024-02698,2024-10-08,2024,2024-10,2024-Q4,Small Business,Latin America,Mexico,Mexico City,Apparel & Merchandise,Corporate Apparel,Embroidered Polo Shirt Pack,86.88,4,347.52,10.0,34.75,312.77,31.67,126.68,186.09,59.5,PayPal,Shipped
ORD-2024-01631,2024-10-08,2024,2024-10,2024-Q4,Corporate,Latin America,Brazil,São Paulo,Software & Cloud Services,SaaS Licenses,Business Analytics Suite (Per User),504.64,24,12111.36,10.0,1211.14,10900.22,76.36,1832.64,9067.58,83.19,Credit Card,Delivered
ORD-2024-01836,2024-10-08,2024,2024-10,2024-Q4,Small Business,North America,United States,New York,Apparel & Merchandise,Corporate Apparel,Weather-Proof Softshell Jacket,121.64,7,851.48,5.0,42.57,808.91,46.59,326.13,482.78,59.68,Credit Card,Delivered
ORD-2024-03258,2024-10-08,2024,2024-10,2024-Q4,Corporate,Latin America,Mexico,Mexico City,Office Supplies,Desk Accessories,Ergonomic Keyboard & Mouse Combo,92.97,20,1859.4,10.0,185.94,1673.46,39.31,786.2,887.26,53.02,PayPal,Cancelled
ORD-2024-01770,2024-10-08,2024,2024-10,2024-Q4,Small Business,Europe,France,Lyon,Electronics,Smartphones,Apex Pro Smartphone 256GB,855.65,7,5989.55,0.0,0.0,5989.55,546.6,3826.2,2163.35,36.12,Direct Invoice,Shipped
ORD-2026-03084,2024-10-08,2024,2024-10,2024-Q4,Consumer,North America,Canada,Toronto,Furniture,Chairs & Seating,Task Mesh Office Chair,193.71,2,387.42,8.0,30.99,356.43,97.48,194.96,161.47,45.3,PayPal,Cancelled
ORD-2024-01552,2024-10-08,2024,2024-10,2024-Q4,Corporate,Latin America,Mexico,Guadalajara,Electronics,Audio & Wearables,Smart Fitness Watch Series 5,304.34,18,5478.12,20.0,1095.62,4382.5,150.11,2701.98,1680.52,38.35,Credit Card,Delivered
ORD-2024-02657,2024-10-09,2024,2024-10,2024-Q4,Corporate,Middle East & Africa,UAE,Abu Dhabi,Software & Cloud Services,SaaS Licenses,Cloud Backup & Storage Enterprise,290.04,21,6090.84,0.0,0.0,6090.84,51.0,1071.0,5019.84,82.42,PayPal,Delivered
ORD-2025-02644,2024-10-09,2024,2024-10,2024-Q4,Corporate,Europe,France,Paris,Software & Cloud Services,SaaS Licenses,Business Analytics Suite (Per User),479.62,8,3836.96,5.0,191.85,3645.11,73.58,588.64,3056.47,83.85,Bank Transfer,Delivered
ORD-2024-04110,2024-10-09,2024,2024-10,2024-Q4,Corporate,Asia Pacific,Singapore,Singapore,Apparel & Merchandise,Corporate Apparel,Weather-Proof Softshell Jacket,124.11,19,2358.09,5.0,117.9,2240.19,48.21,915.99,1324.2,59.11,Bank Transfer,Delivered
ORD-2025-01111,2024-10-09,2024,2024-10,2024-Q4,Small Business,Latin America,Brazil,Rio de Janeiro,Software & Cloud Services,SaaS Licenses,Enterprise ERP Annual License,3330.36,2,6660.72,5.0,333.04,6327.68,680.96,1361.92,4965.76,78.48,PayPal,Delivered
ORD-2025-01896,2024-10-10,2024,2024-10,2024-Q4,Corporate,Asia Pacific,Australia,Sydney,Furniture,Desks & Tables,Compact Home Office Writing Desk,221.92,25,5548.0,10.0,554.8,4993.2,106.35,2658.75,2334.45,46.75,Bank Transfer,Delivered
ORD-2026-01009,2024-10-10,2024,2024-10,2024-Q4,Consumer,Europe,France,Lyon,Furniture,Desks & Tables,Electric Dual-Motor Standing Desk,585.97,2,1171.94,0.0,0.0,1171.94,295.34,590.68,581.26,49.6,Credit Card,Cancelled
ORD-2025-00442,2024-10-10,2024,2024-10,2024-Q4,Small Business,Asia Pacific,Japan,Osaka,Office Supplies,Desk Accessories,Dual Monitor Arm Stand,75.36,10,753.6,10.0,75.36,678.24,28.65,286.5,391.74,57.76,Credit Card,Shipped
